shipment_id,order_id,shipment_date,current_status,estimated_arrival,shipping_address
3992,361,2023-04-20 17:17:44,Shipped,2023-10-01 11:26:49,"5982 Perez Island Apt. 363
Port Tyrone, NC 15378"
3993,4028,2023-03-18 22:40:42,In Transit,2023-09-28 00:05:01,"6587 Ryan Haven Apt. 459
East Rebecca, NJ 95996"
3994,897,2023-05-03 20:56:49,In Transit,2023-10-04 10:09:58,"6568 Wilkins Parks
Michelleshire, OR 12717"
3995,3122,2023-05-31 20:33:14,In Transit,2023-10-04 08:32:56,"450 Lucas Throughway
Robertfort, DC 70419"
3996,3413,2023-08-04 22:58:40,Shipped,2023-09-27 13:44:48,"3925 Jimenez Motorway
West Johnhaven, NE 56064"
3997,1756,2023-08-12 23:50:15,Delivered,2023-10-04 03:04:44,"95573 Davis Locks Apt. 589
West Ellen, AZ 16943"
3998,3614,2023-07-08 04:24:47,Delivered,2023-10-02 18:52:35,"227 Jasmine Park
North Davidfurt, MO 14220"
3999,4966,2023-04-17 22:46:25,In Transit,2023-09-29 20:06:22,"12627 Hamilton Motorway Suite 679
Port Samanthafort, PA 78793"
4000,520,2023-07-09 10:31:04,Delivered,2023-10-01 12:10:16,"30528 Gibson Dam Apt. 828
New Jessica, VI 86921"
4001,3960,2023-03-28 10:30:21,In Transit,2023-09-29 09:53:38,"07484 Jessica Brook Apt. 792
West Shannonfort, AS 09120"
4002,4127,2023-04-20 13:52:34,Delivered,2023-10-01 05:43:36,"80943 Horton Island
Feliciatown, FM 65624"
4003,1459,2023-09-19 01:17:50,Delivered,2023-10-02 08:29:04,"40132 Jones Stravenue
Meganchester, MT 15419"
4004,4190,2023-02-22 23:42:05,Delivered,2023-09-30 23:35:45,"1708 Cox Brook Apt. 219
Douglasland, MD 80219"
4005,3949,2022-11-13 14:17:35,Shipped,2023-09-29 14:34:36,"295 Santos Harbors
Walkerview, FM 69914"
4006,888,2022-11-11 14:10:25,In Transit,2023-09-30 15:39:34,"USS Huffman
FPO AA 76078"
4007,2319,2023-05-10 01:21:05,In Transit,2023-09-27 15:50:31,"20160 Delacruz Street Suite 030
Henryport, CT 09600"
4008,4838,2023-08-19 22:16:23,Delivered,2023-09-28 06:29:14,"PSC 4607, Box 3105
APO AA 33284"
4009,3251,2022-11-04 14:59:54,Shipped,2023-10-02 20:43:42,"8287 Diane River
Port Lydiahaven, AK 38292"
4010,628,2023-05-08 12:45:43,Delivered,2023-09-30 10:44:51,"326 Sanford Streets Suite 841
Lake Jefferyfurt, MO 85007"
4011,4997,2023-05-28 05:20:13,Shipped,2023-09-30 15:42:41,"USNS Tanner
FPO AE 12937"
4012,630,2023-03-24 20:56:19,In Transit,2023-09-30 08:24:28,"38711 Sarah Crossroad Suite 938
Lake George, ID 28171"
4013,1211,2023-07-02 16:48:16,In Transit,2023-10-01 17:34:13,"3865 Joseph Mountain Suite 524
Mariaville, AK 52406"
4014,2865,2022-11-25 06:37:23,Delivered,2023-09-30 11:38:34,"71349 Tamara Ridges
Amytown, VT 08915"
4015,2156,2022-11-17 23:40:57,Delivered,2023-09-29 16:41:09,"PSC 0129, Box 7984
APO AA 45809"
4016,4092,2022-10-21 10:35:46,Shipped,2023-09-28 08:02:19,"49595 Nicholson Land Apt. 391
East Rebecca, FL 36685"
4017,3795,2023-07-29 02:17:16,In Transit,2023-10-04 10:58:34,"4348 Sherry Crossing
Mcconnellville, SD 40729"
4018,1732,2023-03-13 17:25:34,Delivered,2023-09-29 02:28:07,"USS Smith
FPO AP 57047"
4019,2685,2023-07-23 07:26:48,Delivered,2023-10-01 00:45:44,"867 Washington Stream Apt. 686
South Joel, PW 65183"
4020,1335,2023-08-19 00:48:17,Delivered,2023-10-03 15:25:11,"863 Mccall Creek Suite 233
Randolphmouth, TN 44509"
4021,913,2023-05-08 09:38:51,Delivered,2023-10-01 23:45:26,"1345 Turner Rapid Suite 117
Herreraville, NM 30915"
4022,3322,2022-11-01 21:53:14,Delivered,2023-09-28 16:43:32,"0283 Schmidt Forest Apt. 752
Port Dennis, IA 99563"
4023,4670,2023-05-24 02:31:53,In Transit,2023-09-30 11:26:46,"068 Harris Extension
New Stevenland, NV 47868"
4024,3437,2022-10-21 09:03:02,In Transit,2023-10-03 04:16:19,"2760 Richard Lakes
South Michele, NE 89089"
4025,1474,2023-04-24 19:36:44,Shipped,2023-09-30 12:18:00,"270 Diane Mews
Jonesside, AS 49904"
4026,4136,2023-09-21 00:44:23,Shipped,2023-10-04 07:36:39,"510 Gonzalez Curve
West Amber, LA 42684"
4027,4496,2023-06-26 06:40:49,Shipped,2023-09-28 10:03:52,"872 Nicole Ville
Castroville, CT 65002"
4028,4318,2023-02-10 23:40:14,Shipped,2023-09-27 22:23:35,"142 Melinda Stravenue Apt. 146
East Lindseyside, KS 73467"
4029,2708,2023-07-05 12:11:22,Delivered,2023-10-02 10:42:36,"6727 Powell Wall Apt. 837
Hamiltonton, OR 28007"
4030,3262,2023-06-15 18:58:58,Delivered,2023-09-30 17:33:44,"Unit 5108 Box 9008
DPO AP 15441"
4031,2024,2023-09-27 02:07:49,Delivered,2023-10-03 08:21:23,"00179 Brown Junctions
Sawyerborough, MD 35070"
4032,4282,2023-06-23 07:51:58,In Transit,2023-10-04 02:29:45,"PSC 2582, Box 2395
APO AE 08198"
4033,817,2023-07-06 00:59:07,In Transit,2023-10-01 05:39:31,"Unit 7673 Box 2970
DPO AP 71020"
4034,3695,2022-12-05 12:01:06,In Transit,2023-10-02 15:11:19,"291 Sonya Throughway Suite 198
West Joshua, WY 39158"
4035,4076,2023-03-26 06:31:20,Shipped,2023-09-29 02:03:31,"3711 Timothy Extension
North Kevin, OK 18012"
4036,4824,2023-05-19 14:43:14,In Transit,2023-10-01 09:28:12,"0150 Perez Fork
Huntbury, VA 69820"
4037,3861,2023-02-08 18:01:27,In Transit,2023-10-04 07:30:09,"4480 Patel Mills
Murphyborough, KY 12440"
4038,4005,2023-09-09 02:00:38,In Transit,2023-10-04 09:29:08,"220 Wood Street
East Melodyburgh, GA 30744"
4039,298,2023-04-01 07:42:54,In Transit,2023-09-28 19:16:14,"410 Heather Roads
Hessbury, MS 03080"
4040,4238,2023-02-14 10:24:53,Delivered,2023-10-02 04:22:44,"2701 Charles Union
East Brittanyland, SD 36676"
4041,2313,2023-03-15 18:48:01,Delivered,2023-10-02 06:31:49,"9322 Sean Loop Apt. 447
East Pamela, TN 49884"
4042,1803,2023-04-12 12:02:52,In Transit,2023-10-02 08:45:30,"PSC 4965, Box 4708
APO AP 96766"
4043,1346,2023-05-20 10:11:59,In Transit,2023-10-01 05:10:18,"35930 Jones Street
Alanville, MO 49470"
4044,4707,2023-03-31 19:42:18,Delivered,2023-10-03 15:12:55,"38791 Johnson Burgs
South Donald, WI 35269"
4045,3276,2023-06-18 12:07:33,In Transit,2023-10-02 06:38:26,"645 Nicholas Pines Suite 315
Pamelabury, PR 89330"
4046,4849,2023-09-08 03:34:46,Delivered,2023-10-03 09:30:06,"90911 Stokes Lights Apt. 184
Andrewbury, MN 10183"
4047,844,2023-02-03 03:01:15,Delivered,2023-10-04 13:31:17,"Unit 8321 Box 3189
DPO AA 58526"
4048,3578,2022-10-27 03:24:28,Shipped,2023-09-30 19:38:58,"02684 Collins Passage
Nicholaston, TX 67346"
4049,2896,2023-09-20 14:10:30,In Transit,2023-09-30 00:44:02,"291 Valerie Loop
East Karen, DC 59638"
4050,1972,2022-12-01 15:16:25,Delivered,2023-09-28 00:11:28,"391 Tucker Mountains Apt. 614
Chungstad, NH 49723"
4051,3181,2023-04-19 14:41:45,In Transit,2023-10-02 06:06:09,"USNS Ruiz
FPO AE 97498"
4052,4829,2023-03-30 15:34:26,Shipped,2023-09-27 20:28:57,"0256 Jared Greens
Travisport, DE 75060"
4053,4103,2023-08-07 21:45:31,Shipped,2023-09-27 23:31:35,"3852 Angela Mountain Apt. 947
South Joshua, DE 04541"
4054,1083,2023-06-15 01:19:44,In Transit,2023-10-03 05:00:44,"USCGC Werner
FPO AA 10473"
4055,3786,2023-07-10 00:14:53,Shipped,2023-09-30 10:28:59,"1453 Meyer Island
New Christopherside, MP 33434"
4056,4573,2023-04-12 01:03:14,Shipped,2023-09-29 02:16:08,"4571 Taylor Lodge Apt. 632
Annabury, WY 85947"
4057,435,2023-05-22 02:46:34,Delivered,2023-10-02 04:05:02,"0550 Collins Circle Suite 754
Kempmouth, TN 18132"
4058,85,2022-12-04 19:33:28,Shipped,2023-09-28 07:09:23,"Unit 7630 Box 3430
DPO AP 88295"
4059,2488,2023-03-23 12:49:00,Shipped,2023-09-29 16:00:36,"1366 Harris Alley
South Brandon, NC 28066"
4060,3398,2023-04-08 17:34:20,Shipped,2023-10-01 05:59:59,"603 Porter Mountains Suite 978
South Pamelaberg, MD 16884"
4061,2776,2023-01-28 21:02:11,In Transit,2023-10-04 00:13:29,"3846 Smith Forges
Jonathanshire, MA 06484"
4062,87,2023-04-26 14:29:51,Shipped,2023-09-30 17:38:26,"58762 Mejia Pass Suite 031
Jenkinsmouth, AR 65564"
4063,2261,2023-07-18 02:38:20,Shipped,2023-10-04 10:21:40,"PSC 0915, Box 0594
APO AE 24834"
4064,2245,2023-01-07 00:53:13,Delivered,2023-09-28 16:10:42,"246 David Branch Apt. 936
Lake Erikstad, MO 21049"
4065,4949,2023-09-02 04:49:44,Shipped,2023-10-03 01:18:06,"97458 Kim Ports Apt. 066
Cummingsfurt, MN 83575"
4066,3564,2022-12-04 02:49:55,In Transit,2023-09-28 12:22:34,"022 Sara Center
Carlsonborough, MH 91562"
4067,4180,2023-05-11 12:08:06,In Transit,2023-09-29 03:23:01,"25521 Isabel Center Apt. 672
Romanview, CO 36808"
4068,1746,2023-04-09 06:06:14,Delivered,2023-09-27 13:43:32,"5255 Pitts Valleys
West Sarahview, NJ 55539"
4069,4262,2023-09-22 10:23:32,Delivered,2023-09-28 05:23:31,"PSC 0196, Box 8346
APO AA 99069"
4070,1162,2023-05-17 16:06:43,Shipped,2023-10-03 06:35:46,"USNS Williams
FPO AP 87050"
4071,76,2023-02-19 23:47:07,Shipped,2023-10-01 05:13:56,"136 Castillo Greens
Port Michelle, AS 32004"
4072,1011,2023-09-16 19:21:50,Shipped,2023-09-29 07:24:23,"7991 Jared Gardens
Kennethbury, TN 59410"
4073,1653,2023-03-26 16:12:31,Shipped,2023-09-29 05:48:23,"148 Johnson Terrace Suite 160
North Williamfurt, PR 61696"
4074,4703,2023-08-23 01:04:16,Delivered,2023-09-27 23:14:53,"9796 Horne Overpass
New Ericshire, SC 34608"
4075,364,2023-04-10 17:25:05,Shipped,2023-09-29 06:16:03,"4970 Jo Ferry
Leehaven, NY 11986"
4076,1021,2023-03-12 00:31:06,Shipped,2023-09-30 12:11:21,"PSC 9341, Box 4198
APO AA 41787"
4077,2569,2023-08-01 22:57:25,Shipped,2023-10-02 13:41:28,"456 Richard Mountain
Oliverton, GA 48525"
4078,104,2023-05-17 21:36:41,Delivered,2023-10-04 03:38:13,"28276 Cory Lock Suite 008
Port Brendan, PW 52054"
4079,1844,2023-05-07 09:30:37,Shipped,2023-09-28 08:50:53,"94844 Ray Roads Apt. 440
Brettton, OK 87143"
4080,3585,2022-10-28 05:14:03,In Transit,2023-09-29 07:57:17,"09519 Scott Way Suite 235
South Nicole, MS 33417"
4081,2869,2023-05-04 22:42:23,Delivered,2023-10-01 21:33:32,"73637 Dennis Gardens
East Kellyshire, LA 13638"
4082,2813,2023-03-18 16:45:07,Shipped,2023-10-02 10:32:11,"65727 Diana Ferry Suite 576
Rojasbury, NC 96013"
4083,816,2023-01-27 00:07:27,In Transit,2023-10-03 01:56:22,"13759 Patterson Ranch Suite 132
Medinabury, MT 50680"
4084,302,2023-05-28 21:37:01,Delivered,2023-10-04 00:59:25,"641 Wood Extensions
Gregorytown, SC 47641"
4085,4856,2023-03-06 20:55:11,Shipped,2023-09-28 21:41:08,"7485 Cindy Dam
Port Jenniferborough, IL 02271"
4086,1913,2022-11-02 16:03:16,In Transit,2023-10-04 01:16:00,"72043 Brown Tunnel Suite 399
Matthewbury, FL 95307"
4087,4615,2023-08-02 15:35:59,Delivered,2023-09-28 21:19:20,"26460 Katelyn River
Rubenhaven, MT 47655"
4088,398,2023-01-18 20:01:10,Delivered,2023-09-29 17:06:37,"94285 Christine Oval Apt. 232
East Wyattbury, CO 32643"
4089,2370,2023-07-06 19:23:37,In Transit,2023-10-01 04:42:41,"227 Pamela Shores
Faulknerburgh, RI 56986"
4090,2965,2023-03-19 19:57:20,Shipped,2023-09-30 07:32:23,"PSC 3243, Box 4892
APO AA 36795"
4091,4983,2023-03-06 13:43:30,Shipped,2023-10-03 13:36:55,"583 Melanie Shoal Apt. 149
New Kathleenstad, NC 67142"
4092,3149,2022-11-03 10:51:31,In Transit,2023-09-29 01:40:45,"623 Joseph Junction
Michelleview, IN 54046"
4093,3332,2023-03-14 06:49:41,Shipped,2023-10-03 15:24:31,"Unit 6589 Box 5733
DPO AE 75598"
4094,4518,2022-11-27 05:23:30,Shipped,2023-10-01 16:51:54,"13887 Julie Viaduct Suite 421
South Kevin, MI 06388"
4095,1020,2022-10-26 11:54:00,In Transit,2023-10-01 06:30:37,"681 Stevenson Mews Apt. 053
South Erikfurt, PW 52749"
4096,1006,2022-11-09 02:30:11,Delivered,2023-10-02 17:37:32,"71234 Melissa Motorway
Mistyburgh, DE 05076"
4097,2660,2022-09-28 17:07:38,Shipped,2023-09-30 09:03:16,"250 Christopher Ways Suite 993
New Bethmouth, NY 60649"
4098,4206,2023-06-29 04:28:13,In Transit,2023-10-01 12:54:45,"08365 Jenkins Rest Apt. 729
West Ronaldfort, LA 49683"
4099,4606,2023-05-19 07:07:23,In Transit,2023-10-01 22:37:59,"3076 Rivers Isle
New Nicole, LA 58564"
4100,1569,2023-07-02 19:52:15,In Transit,2023-10-03 02:05:33,"757 Scott Rapids Apt. 471
Riverashire, AK 92495"
4101,4364,2023-07-31 18:25:14,Shipped,2023-10-04 02:28:12,"18812 Albert Road
Lawrenceshire, NC 01506"
4102,1037,2023-01-15 23:08:26,Delivered,2023-10-02 03:08:19,"9837 Joseph Ford
Davidville, NE 58229"
4103,292,2023-02-16 14:18:23,Delivered,2023-09-28 21:38:14,"169 Jonathan Stream
Jeffreyhaven, SC 22088"
4104,3938,2023-04-17 02:39:12,Delivered,2023-09-30 08:59:44,"0671 James Overpass
Rachaelberg, PA 66198"
4105,3229,2022-10-03 15:52:12,In Transit,2023-09-27 17:11:39,"04032 Kathryn Ridges Suite 346
North Dannystad, NV 54990"
4106,4058,2023-01-18 00:39:12,Delivered,2023-10-04 08:11:50,"96098 Erica Flats Suite 302
Ruthfort, PR 94216"
4107,2873,2023-01-20 06:14:13,In Transit,2023-09-28 08:14:27,"USS Sellers
FPO AE 93737"
4108,3248,2023-02-06 10:24:41,Delivered,2023-10-04 10:44:34,"01393 Williams Cape Suite 997
Garciaton, IA 24258"
4109,2556,2023-06-05 09:45:02,Shipped,2023-09-27 15:29:00,"263 Calderon Station
Kimberlyshire, FL 85195"
4110,4053,2023-06-01 16:42:20,Shipped,2023-10-02 15:51:34,"6477 Jones Overpass
Bakerport, RI 93279"
4111,671,2023-05-03 15:03:09,In Transit,2023-09-30 11:00:24,"74451 Welch Groves
Sandraton, WA 20780"
4112,4996,2022-11-13 09:59:15,Shipped,2023-10-04 13:35:00,"38270 Cortez Skyway
Stephensfort, NJ 74289"
4113,3636,2022-10-14 09:11:38,In Transit,2023-10-02 03:13:06,"PSC 0468, Box 2661
APO AA 62981"
4114,644,2023-01-21 23:04:38,Shipped,2023-09-28 08:22:49,"28900 Miller Points
Weisshaven, CA 42335"
4115,3572,2023-03-23 05:16:11,Shipped,2023-10-01 04:49:06,"007 Meyer Loop
Dianaside, DC 60856"
4116,2026,2023-05-31 17:31:19,In Transit,2023-09-27 15:48:15,"6079 Powell Alley Suite 018
Lawrenceland, CT 67918"
4117,4330,2023-02-22 22:01:19,In Transit,2023-09-30 18:55:31,"23546 Martin Lane Apt. 461
Rossstad, KS 57938"
4118,2340,2023-07-31 06:30:59,Delivered,2023-10-04 01:16:11,"0384 Smith Fork
New Roy, IL 22342"
4119,2865,2023-08-11 15:42:04,Delivered,2023-10-04 01:33:33,"9568 William Stream
Ortizberg, NM 14104"
4120,3214,2022-11-10 15:08:49,Delivered,2023-09-28 09:50:12,"40945 Daniel Fall
South Kennethview, AK 92499"
4121,1931,2023-05-17 13:02:35,Shipped,2023-09-29 03:20:49,"04759 Munoz Ridges Suite 052
Lake Barbaramouth, TN 05122"
4122,1353,2023-06-15 11:30:21,Shipped,2023-10-03 06:46:54,"1191 Austin Tunnel
Lake Ronald, NH 15449"
4123,348,2023-04-07 11:10:20,In Transit,2023-10-03 19:04:06,"880 Jennifer Rapid Apt. 624
North Lindsayberg, WA 11865"
4124,4492,2023-01-14 00:16:20,Shipped,2023-09-27 21:56:08,"32793 Alyssa Squares Suite 649
Jeremyburgh, FM 27431"
4125,2754,2023-08-01 09:05:23,In Transit,2023-10-03 16:38:02,"Unit 8828 Box 8578
DPO AP 10383"
4126,3143,2023-02-13 23:07:29,Delivered,2023-09-29 05:52:41,"662 Antonio Lodge Apt. 559
East Thomas, RI 65199"
4127,4638,2023-07-23 13:05:11,Shipped,2023-10-02 13:43:18,"513 Jennifer Inlet Apt. 644
Michealmouth, PA 12889"
4128,1554,2023-01-31 16:38:20,In Transit,2023-09-30 09:06:53,"727 William Junctions
Shelbychester, AR 08472"
4129,4513,2023-03-04 22:47:03,Shipped,2023-09-28 23:36:12,"865 Connor Land Suite 425
Duncanfort, AZ 82612"
4130,3819,2022-10-31 00:19:39,Delivered,2023-09-30 03:23:37,"3074 Deborah Coves Suite 340
Lake Jeffreyfort, IA 66590"
4131,1504,2022-10-15 18:03:57,In Transit,2023-10-01 09:27:47,"158 Glenn Union Suite 677
New Gary, IA 83755"
4132,2597,2023-05-10 06:51:27,Delivered,2023-10-03 22:38:17,"1061 Allison Circle
South Barbarastad, FL 45735"
4133,1951,2023-03-14 08:50:31,Shipped,2023-09-29 20:35:54,"0585 Eric Drive Suite 363
Harrisport, DC 85318"
4134,2946,2023-06-23 19:10:59,In Transit,2023-09-29 17:18:36,"59115 Michael Greens Apt. 905
New Williamhaven, WY 80375"
4135,2854,2023-07-11 13:42:08,Delivered,2023-09-29 16:25:56,"522 Johnson Estate Suite 169
Francoview, MH 83816"
4136,4688,2022-11-05 11:31:28,Delivered,2023-10-02 22:28:47,"533 Jacob Gardens Apt. 911
Chaseburgh, PA 05072"
4137,2219,2023-03-21 12:09:20,Shipped,2023-09-29 06:46:33,"086 Johnny Falls Apt. 778
West Amanda, HI 56003"
4138,4236,2022-10-17 14:37:40,Shipped,2023-10-02 05:18:24,"3570 Charles Walk Suite 552
North Robert, LA 96827"
4139,2354,2023-07-14 19:19:02,Shipped,2023-09-29 21:40:00,"Unit 5230 Box 1505
DPO AA 49580"
4140,400,2023-06-03 20:32:16,In Transit,2023-09-29 01:05:42,"617 Evans Spurs Apt. 790
Lake Rebeccachester, NJ 31387"
4141,4382,2022-11-11 14:40:00,Delivered,2023-09-28 19:20:01,"075 Murphy Fork Suite 083
Liumouth, PR 63862"
4142,2414,2023-04-19 22:58:08,Delivered,2023-09-29 06:55:39,"0919 Davis Union Suite 429
Lake Donburgh, MN 88475"
4143,1991,2023-04-14 21:14:09,Delivered,2023-09-28 20:01:47,"102 Keith Lights Suite 455
South Brittanyhaven, LA 81852"
4144,2821,2023-03-12 13:01:59,In Transit,2023-09-30 06:16:00,"34750 Case Garden Apt. 709
Port Andrew, MP 49554"
4145,1995,2022-10-25 15:45:25,In Transit,2023-10-01 08:10:09,"946 Angela Skyway Apt. 341
New Charles, MD 87958"
4146,2856,2023-03-20 00:13:10,Delivered,2023-09-29 08:02:46,"904 Davis Ford Apt. 356
Lake Justin, MP 92827"
4147,3080,2023-01-20 17:00:15,In Transit,2023-10-03 03:44:12,"35257 West Corner Suite 024
Port Emilytown, RI 63285"
4148,407,2023-09-17 00:11:26,In Transit,2023-10-04 03:09:54,"1525 Johnson Inlet
Jessicaborough, UT 28882"
4149,3692,2023-09-09 21:44:13,Shipped,2023-10-04 06:41:04,"54990 Harrison Highway Suite 532
New Elizabethhaven, CA 09661"
4150,4938,2023-03-02 17:57:48,Delivered,2023-09-27 17:04:43,"36185 Navarro Squares
New Tammy, ME 34260"
4151,302,2023-09-08 04:06:24,Shipped,2023-10-01 08:57:56,"4169 Crystal Trafficway Apt. 578
North Omarview, DC 31480"
4152,2059,2022-12-22 09:28:28,In Transit,2023-09-29 13:29:19,"568 Pennington Crescent
North Courtney, LA 61680"
4153,4499,2023-01-30 00:17:57,Shipped,2023-10-03 20:33:18,"917 Walker Unions Apt. 976
West Jeffrey, MI 84820"
4154,2032,2023-01-11 14:50:23,In Transit,2023-10-04 04:35:59,"5023 Justin Ramp Apt. 916
Woodberg, TX 25556"
4155,168,2023-08-20 05:20:37,Shipped,2023-09-29 22:00:38,"8832 Garner Court
West Susan, UT 26732"
4156,994,2023-02-05 21:22:43,Delivered,2023-10-01 15:16:20,"2883 Williams Causeway
New Gregoryhaven, AK 65020"
4157,1314,2022-11-02 21:22:45,Delivered,2023-09-27 16:03:51,"737 Moore Glen Suite 784
Lake Lisa, OK 34017"
4158,2793,2023-04-17 10:43:11,Shipped,2023-09-30 17:15:31,"651 Luis Prairie Apt. 898
Malonebury, AL 80555"
4159,4959,2023-06-05 20:43:12,In Transit,2023-09-29 01:19:49,"5977 Diaz Inlet Apt. 676
Millerberg, CT 69063"
4160,2609,2023-02-17 18:42:14,Shipped,2023-09-27 20:32:23,"07703 Johnson Forge Suite 157
Davisstad, MP 42472"
4161,3390,2023-01-31 04:36:33,In Transit,2023-09-28 01:03:16,"2324 Garrett Viaduct Apt. 269
Stevenville, ME 07426"
4162,1237,2023-02-06 12:32:48,Shipped,2023-09-30 01:03:24,"078 Crystal Forest
Popeberg, MA 38424"
4163,4987,2023-06-14 20:50:49,Delivered,2023-10-02 00:21:26,"65597 Chelsea Hills
Davisport, DE 12092"
4164,1266,2023-04-16 16:01:06,Shipped,2023-09-29 10:04:29,"76380 Hogan Harbors Suite 369
West Scott, VA 97204"
4165,2968,2023-05-10 23:41:07,Delivered,2023-10-04 00:39:26,"273 Julie Isle Suite 705
Masonhaven, DC 99093"
4166,446,2023-04-09 09:04:09,Delivered,2023-09-30 06:58:14,"2412 Moore Summit
Michaelborough, NM 07273"
4167,414,2023-02-16 05:29:20,Delivered,2023-10-02 04:18:57,"7318 Sanchez Burgs
North Michael, UT 14469"
4168,4361,2023-01-30 21:14:12,Delivered,2023-10-04 10:58:09,"248 Tracy Station Suite 221
East Justinborough, CT 08738"
4169,1441,2023-03-20 19:51:28,Shipped,2023-10-03 20:53:29,"102 Martin Burg
Jessicaport, MS 58905"
4170,2769,2023-08-08 07:10:20,Delivered,2023-09-29 17:56:36,"243 Cooper Skyway
Port Bettyberg, KY 87421"
4171,4919,2023-05-18 14:00:25,Delivered,2023-10-03 05:59:42,"USNV Silva
FPO AE 16832"
4172,4891,2023-05-21 01:43:58,In Transit,2023-10-02 01:35:51,"417 Bowers Islands Suite 633
Lake Rayport, PW 42776"
4173,2355,2023-09-15 05:00:14,Delivered,2023-09-28 14:38:46,"36519 Nolan Underpass
East Deborahburgh, MT 57404"
4174,1274,2022-12-04 02:49:42,Delivered,2023-10-01 22:01:40,"2649 Hopkins Fork Suite 880
Sylviahaven, WV 23111"
4175,3698,2022-12-15 01:10:41,Delivered,2023-09-29 06:28:10,"774 Ruiz Extensions
West Samuel, WV 07875"
4176,3941,2023-01-28 05:16:26,Delivered,2023-10-01 22:50:16,"635 Stephanie Points Suite 666
North Bernard, RI 88112"
4177,2991,2023-08-28 19:11:46,Shipped,2023-10-03 04:10:55,"2030 Lopez Inlet
Port Tony, DE 13650"
4178,690,2022-11-11 13:43:20,In Transit,2023-09-30 19:40:12,"16050 Crawford Mews Suite 827
Port Charlestown, SD 82514"
4179,2325,2023-09-06 14:07:45,In Transit,2023-09-29 01:39:01,"11924 Misty Greens Apt. 109
Lake Jimmy, HI 15588"
4180,2208,2023-04-29 23:27:45,In Transit,2023-09-28 10:49:52,"741 Thomas Viaduct
Brianport, AR 55732"
4181,4559,2023-04-27 06:06:18,Delivered,2023-10-01 15:07:05,"8007 Barbara Crest
South Amber, OK 49137"
4182,323,2023-02-08 08:25:56,Delivered,2023-09-27 17:17:54,"PSC 6501, Box 3090
APO AA 64012"
4183,3063,2023-09-26 01:32:08,Delivered,2023-09-27 20:40:28,"2318 Anderson Stream Suite 743
Lake Frederick, MP 61440"
4184,2763,2022-11-03 13:42:56,Shipped,2023-10-02 07:19:28,"10125 Smith Estates
East Miguel, IA 49174"
4185,298,2022-12-05 19:59:20,Delivered,2023-09-27 17:44:11,"30795 Casey Street Apt. 876
Sandersshire, MH 77043"
4186,3704,2023-08-09 23:17:52,Delivered,2023-09-29 09:33:08,"765 Maria Square Apt. 850
New Makayla, IA 67375"
4187,1241,2023-06-09 12:53:44,Shipped,2023-09-28 05:46:19,"Unit 1191 Box 9300
DPO AA 94788"
4188,1872,2023-03-02 23:05:04,In Transit,2023-10-02 21:50:51,"317 Rodriguez Point Apt. 417
Jonesview, NV 88448"
4189,2697,2023-06-10 06:04:25,Shipped,2023-09-30 04:30:41,"663 Amber Pass Suite 762
Erinmouth, FM 12835"
4190,4692,2022-12-14 20:59:24,Delivered,2023-09-30 05:31:02,"PSC 5764, Box 6769
APO AE 79243"
4191,2530,2022-09-27 09:28:56,Shipped,2023-09-30 07:59:21,"30169 Veronica Ramp
West Timothystad, IA 76084"
4192,2761,2023-06-09 20:06:27,Shipped,2023-09-28 10:29:58,"5183 Kimberly Club Suite 218
West Dakota, PA 07916"
4193,980,2023-08-25 10:59:24,In Transit,2023-10-02 21:51:33,"4029 Johnson Knolls Suite 540
Maryhaven, RI 33505"
4194,773,2023-04-23 06:59:11,In Transit,2023-09-30 06:17:42,"836 Jones Burgs
Lake Jonathan, MD 54423"
4195,2617,2023-03-03 06:12:31,In Transit,2023-10-01 09:29:10,"4970 David Squares
North Derekton, NY 54428"
4196,2684,2023-09-01 04:06:49,In Transit,2023-09-28 19:29:46,"83010 Gibson Rapid
Wolfeburgh, FM 14344"
4197,3511,2022-11-18 21:22:27,Shipped,2023-10-01 07:48:57,"18326 Turner Throughway Apt. 193
Port Joyce, WV 20092"
4198,395,2023-07-21 18:09:39,Delivered,2023-09-30 09:56:07,"3641 Manuel Stream Suite 391
Lake John, MT 02712"
4199,1374,2023-01-16 12:20:26,Delivered,2023-09-27 20:25:23,"PSC 6497, Box 1494
APO AE 37907"
4200,422,2023-09-26 20:39:46,In Transit,2023-10-01 15:45:37,"PSC 3902, Box 9456
APO AA 81659"
4201,3776,2023-05-06 15:44:52,Shipped,2023-09-28 03:18:55,"71553 Renee Roads Apt. 707
Jeremyborough, VA 42519"
4202,3771,2023-03-29 22:14:54,Shipped,2023-10-01 09:00:35,"900 Amy Rapid Apt. 793
Tylerburgh, GU 24398"
4203,3690,2022-11-13 13:42:43,In Transit,2023-10-04 06:22:43,"Unit 4486 Box 1648
DPO AP 16938"
4204,1561,2023-03-23 23:21:47,In Transit,2023-10-03 02:18:51,"00066 Brittany Pine
North Michael, MN 02536"
4205,4323,2023-06-25 20:20:21,Delivered,2023-09-27 23:18:38,"41034 Gary Throughway
Port Desiree, AZ 84979"
4206,598,2023-03-03 13:37:57,Delivered,2023-09-28 01:31:11,"2229 Dustin Circles Apt. 872
Marissashire, KS 10949"
4207,3641,2022-11-01 02:36:35,Shipped,2023-10-03 02:01:42,"PSC 6387, Box 3632
APO AE 22055"
